time,lat_5deg,lon_5deg,ph
1917-12-31,-20.0,75.0,8.157892
1917-12-31,-20.0,80.0,8.159058
1917-12-31,-20.0,85.0,8.160401
1917-12-31,-20.0,90.0,8.161503
1917-12-31,-20.0,95.0,8.161534
1917-12-31,-20.0,100.0,8.160722
1917-12-31,-20.0,105.0,8.159393
1917-12-31,-20.0,110.0,8.152035
1917-12-31,-20.0,115.0,8.13814
1917-12-31,-20.0,120.0,8.131437
1917-12-31,-20.0,145.0,8.156672
1917-12-31,-20.0,150.0,8.153451
1917-12-31,-20.0,155.0,8.152443
1917-12-31,-20.0,160.0,8.153726
1917-12-31,-20.0,165.0,8.153189
1917-12-31,-20.0,170.0,8.150976
1917-12-31,-20.0,175.0,8.151051
1917-12-31,-20.0,180.0,8.153666
1917-12-31,-15.0,-180.0,8.127902
1917-12-31,-15.0,-175.0,8.126649
1917-12-31,-15.0,-170.0,8.123333
1917-12-31,-15.0,-165.0,8.120761
1917-12-31,-15.0,-160.0,8.119918
1917-12-31,-15.0,-155.0,8.116305
1917-12-31,-15.0,-150.0,8.1130705
1917-12-31,-15.0,-145.0,8.110256
1917-12-31,-15.0,-140.0,8.107456
1917-12-31,-15.0,-135.0,8.106346
1917-12-31,-15.0,-130.0,8.107499
1917-12-31,-15.0,-125.0,8.10885
1917-12-31,-15.0,-120.0,8.11144
1917-12-31,-15.0,-115.0,8.114045
1917-12-31,-15.0,-110.0,8.11881
1917-12-31,-15.0,-105.0,8.121584
1917-12-31,-15.0,-100.0,8.117932
1917-12-31,-15.0,-95.0,8.10864
1917-12-31,-15.0,-90.0,8.094439
1917-12-31,-15.0,-85.0,8.070902
1917-12-31,-15.0,-80.0,8.045116
1917-12-31,-15.0,-75.0,8.032263
1917-12-31,-15.0,-70.0,8.043984
1917-12-31,-15.0,-40.0,8.128032
1917-12-31,-15.0,-35.0,8.1254635
1917-12-31,-15.0,-30.0,8.127815
1917-12-31,-15.0,-25.0,8.132349
1917-12-31,-15.0,-20.0,8.13675
1917-12-31,-15.0,-15.0,8.139711
1917-12-31,-15.0,-10.0,8.141865
1917-12-31,-15.0,-5.0,8.140932
1917-12-31,-15.0,-0.0,8.135362
1917-12-31,-15.0,5.0,8.123848
1917-12-31,-15.0,10.0,8.104154
1917-12-31,-15.0,40.0,8.116318
1917-12-31,-15.0,45.0,8.112454
1917-12-31,-15.0,50.0,8.127255
1917-12-31,-15.0,55.0,8.127813
1917-12-31,-15.0,60.0,8.129147
1917-12-31,-15.0,65.0,8.128809
1917-12-31,-15.0,70.0,8.1317425
1917-12-31,-15.0,75.0,8.134951
1917-12-31,-15.0,80.0,8.136992
1917-12-31,-15.0,85.0,8.137303
1917-12-31,-15.0,90.0,8.137056
1917-12-31,-15.0,95.0,8.137653
1917-12-31,-15.0,100.0,8.136425
1917-12-31,-15.0,105.0,8.134267
1917-12-31,-15.0,110.0,8.131228
1917-12-31,-15.0,115.0,8.125341
1917-12-31,-15.0,120.0,8.121144
1917-12-31,-15.0,125.0,8.119958
1917-12-31,-15.0,130.0,8.11728
1917-12-31,-15.0,135.0,8.130412
1917-12-31,-15.0,140.0,8.130544
1917-12-31,-15.0,145.0,8.136331
1917-12-31,-15.0,150.0,8.131704
1917-12-31,-15.0,155.0,8.13106
1917-12-31,-15.0,160.0,8.13236
1917-12-31,-15.0,165.0,8.132093
1917-12-31,-15.0,170.0,8.1304035
1917-12-31,-15.0,175.0,8.130177
1917-12-31,-15.0,180.0,8.129315
1917-12-31,-10.0,-180.0,8.106041
1917-12-31,-10.0,-175.0,8.106893
1917-12-31,-10.0,-170.0,8.106336
1917-12-31,-10.0,-165.0,8.104613
1917-12-31,-10.0,-160.0,8.101171
1917-12-31,-10.0,-155.0,8.097509
1917-12-31,-10.0,-150.0,8.0953865
1917-12-31,-10.0,-145.0,8.093805
1917-12-31,-10.0,-140.0,8.090761
1917-12-31,-10.0,-135.0,8.085878
1917-12-31,-10.0,-130.0,8.080372
1917-12-31,-10.0,-125.0,8.077019
1917-12-31,-10.0,-120.0,8.075972
1917-12-31,-10.0,-115.0,8.078407
1917-12-31,-10.0,-110.0,8.0842495
1917-12-31,-10.0,-105.0,8.092017
1917-12-31,-10.0,-100.0,8.101403
1917-12-31,-10.0,-95.0,8.103819
1917-12-31,-10.0,-90.0,8.101303
1917-12-31,-10.0,-85.0,8.095031
1917-12-31,-10.0,-80.0,8.085194
1917-12-31,-10.0,-40.0,8.123638
1917-12-31,-10.0,-35.0,8.117711
1917-12-31,-10.0,-30.0,8.1012125
1917-12-31,-10.0,-25.0,8.104406
1917-12-31,-10.0,-20.0,8.111864
1917-12-31,-10.0,-15.0,8.1188345
1917-12-31,-10.0,-10.0,8.122368
1917-12-31,-10.0,-5.0,8.122659
1917-12-31,-10.0,-0.0,8.117522
1917-12-31,-10.0,5.0,8.106966
1917-12-31,-10.0,10.0,8.087629
1917-12-31,-10.0,15.0,8.083928
1917-12-31,-10.0,40.0,8.1180105
1917-12-31,-10.0,45.0,8.117139
1917-12-31,-10.0,50.0,8.118169
1917-12-31,-10.0,55.0,8.117578
1917-12-31,-10.0,60.0,8.118712
1917-12-31,-10.0,65.0,8.116992
1917-12-31,-10.0,70.0,8.114825
1917-12-31,-10.0,75.0,8.1142645
1917-12-31,-10.0,80.0,8.117668
1917-12-31,-10.0,85.0,8.120073
1917-12-31,-10.0,90.0,8.11831
1917-12-31,-10.0,95.0,8.117537
1917-12-31,-10.0,100.0,8.117622
1917-12-31,-10.0,105.0,8.117779
1917-12-31,-10.0,110.0,8.114398
1917-12-31,-10.0,115.0,8.110151
1917-12-31,-10.0,120.0,8.108335
1917-12-31,-10.0,125.0,8.110187
1917-12-31,-10.0,130.0,8.116292
1917-12-31,-10.0,135.0,8.116546
1917-12-31,-10.0,140.0,8.117635
1917-12-31,-10.0,145.0,8.114034
1917-12-31,-10.0,150.0,8.119192
1917-12-31,-10.0,155.0,8.104747
1917-12-31,-10.0,160.0,8.106837
1917-12-31,-10.0,165.0,8.106868
1917-12-31,-10.0,170.0,8.107619
1917-12-31,-10.0,175.0,8.107168
1917-12-31,-10.0,180.0,8.106185
1917-12-31,-5.0,-180.0,8.075999
1917-12-31,-5.0,-175.0,8.076038
1917-12-31,-5.0,-170.0,8.075328
1917-12-31,-5.0,-165.0,8.073507
1917-12-31,-5.0,-160.0,8.072085
1917-12-31,-5.0,-155.0,8.0702715
1917-12-31,-5.0,-150.0,8.067883
1917-12-31,-5.0,-145.0,8.064847
1917-12-31,-5.0,-140.0,8.060756
1917-12-31,-5.0,-135.0,8.057461
1917-12-31,-5.0,-130.0,8.053737
1917-12-31,-5.0,-125.0,8.049214
1917-12-31,-5.0,-120.0,8.046296
1917-12-31,-5.0,-115.0,8.043837
1917-12-31,-5.0,-110.0,8.043196
1917-12-31,-5.0,-105.0,8.043412
1917-12-31,-5.0,-100.0,8.046969
1917-12-31,-5.0,-95.0,8.0549965
1917-12-31,-5.0,-90.0,8.067756
1917-12-31,-5.0,-85.0,8.094545
1917-12-31,-5.0,-80.0,8.101527
1917-12-31,-5.0,-45.0,8.10681
1917-12-31,-5.0,-40.0,8.108263
1917-12-31,-5.0,-35.0,8.106085
1917-12-31,-5.0,-30.0,8.095513
1917-12-31,-5.0,-25.0,8.091322
1917-12-31,-5.0,-20.0,8.09213
1917-12-31,-5.0,-15.0,8.096483
1917-12-31,-5.0,-10.0,8.097909
1917-12-31,-5.0,-5.0,8.098723
1917-12-31,-5.0,-0.0,8.096044
1917-12-31,-5.0,5.0,8.088795
1917-12-31,-5.0,10.0,8.069684
1917-12-31,-5.0,40.0,8.114926
1917-12-31,-5.0,45.0,8.111701
1917-12-31,-5.0,50.0,8.108709
1917-12-31,-5.0,55.0,8.108936
1917-12-31,-5.0,60.0,8.110984
1917-12-31,-5.0,65.0,8.110211
1917-12-31,-5.0,70.0,8.109045
1917-12-31,-5.0,75.0,8.107442
1917-12-31,-5.0,80.0,8.107626
1917-12-31,-5.0,85.0,8.107061
1917-12-31,-5.0,90.0,8.105682
1917-12-31,-5.0,95.0,8.105544
1917-12-31,-5.0,100.0,8.116194
1917-12-31,-5.0,105.0,8.121156
1917-12-31,-5.0,110.0,8.121014
1917-12-31,-5.0,115.0,8.111815
1917-12-31,-5.0,120.0,8.1067505
1917-12-31,-5.0,125.0,8.09741
1917-12-31,-5.0,130.0,8.095487
1917-12-31,-5.0,135.0,8.118407
1917-12-31,-5.0,140.0,8.110324
1917-12-31,-5.0,145.0,8.089179
1917-12-31,-5.0,150.0,8.088262
1917-12-31,-5.0,155.0,8.079401
1917-12-31,-5.0,160.0,8.075094
1917-12-31,-5.0,165.0,8.074691
1917-12-31,-5.0,170.0,8.076307
1917-12-31,-5.0,175.0,8.076486
1917-12-31,-5.0,180.0,8.076622
1917-12-31,-0.0,-180.0,8.06507
1917-12-31,-0.0,-175.0,8.064918
1917-12-31,-0.0,-170.0,8.064393
1917-12-31,-0.0,-165.0,8.064355
1917-12-31,-0.0,-160.0,8.064276
1917-12-31,-0.0,-155.0,8.064475
1917-12-31,-0.0,-150.0,8.063796
1917-12-31,-0.0,-145.0,8.06342
1917-12-31,-0.0,-140.0,8.062566
1917-12-31,-0.0,-135.0,8.0618
1917-12-31,-0.0,-130.0,8.061011
1917-12-31,-0.0,-125.0,8.059909
1917-12-31,-0.0,-120.0,8.058
1917-12-31,-0.0,-115.0,8.054493
1917-12-31,-0.0,-110.0,8.053113
1917-12-31,-0.0,-105.0,8.05187
1917-12-31,-0.0,-100.0,8.054715
1917-12-31,-0.0,-95.0,8.063778
1917-12-31,-0.0,-90.0,8.07298
1917-12-31,-0.0,-85.0,8.093611
1917-12-31,-0.0,-80.0,8.107866
1917-12-31,-0.0,-50.0,8.001385
1917-12-31,-0.0,-45.0,8.103531
1917-12-31,-0.0,-40.0,8.107564
1917-12-31,-0.0,-35.0,8.105611
1917-12-31,-0.0,-30.0,8.102754
1917-12-31,-0.0,-25.0,8.100278
1917-12-31,-0.0,-20.0,8.096521
1917-12-31,-0.0,-15.0,8.093914
1917-12-31,-0.0,-10.0,8.094695
1917-12-31,-0.0,-5.0,8.097103
1917-12-31,-0.0,-0.0,8.098049
1917-12-31,-0.0,5.0,8.098906
1917-12-31,-0.0,10.0,8.107313
1917-12-31,-0.0,30.0,8.069797
1917-12-31,-0.0,35.0,8.084821
1917-12-31,-0.0,40.0,8.116424
1917-12-31,-0.0,45.0,8.118108
1917-12-31,-0.0,50.0,8.111665
1917-12-31,-0.0,55.0,8.104744
1917-12-31,-0.0,60.0,8.102513
1917-12-31,-0.0,65.0,8.102214
1917-12-31,-0.0,70.0,8.10268
1917-12-31,-0.0,75.0,8.103653
1917-12-31,-0.0,80.0,8.104549
1917-12-31,-0.0,85.0,8.10465
1917-12-31,-0.0,90.0,8.105076
1917-12-31,-0.0,95.0,8.109349
1917-12-31,-0.0,100.0,8.126358
1917-12-31,-0.0,105.0,8.124112
1917-12-31,-0.0,110.0,8.128316
1917-12-31,-0.0,115.0,8.107817
1917-12-31,-0.0,120.0,8.10383
1917-12-31,-0.0,125.0,8.082589
1917-12-31,-0.0,130.0,8.078779
1917-12-31,-0.0,135.0,8.077189
1917-12-31,-0.0,140.0,8.071113
1917-12-31,-0.0,145.0,8.067149
1917-12-31,-0.0,150.0,8.067012
1917-12-31,-0.0,155.0,8.067198
1917-12-31,-0.0,160.0,8.067351
1917-12-31,-0.0,165.0,8.067099
1917-12-31,-0.0,170.0,8.066446
1917-12-31,-0.0,175.0,8.0661335
1917-12-31,-0.0,180.0,8.065418
1917-12-31,5.0,-180.0,8.077351
1917-12-31,5.0,-175.0,8.076608
1917-12-31,5.0,-170.0,8.075229
1917-12-31,5.0,-165.0,8.073801
1917-12-31,5.0,-160.0,8.073985
1917-12-31,5.0,-155.0,8.074572
1917-12-31,5.0,-150.0,8.07515
1917-12-31,5.0,-145.0,8.076023
1917-12-31,5.0,-140.0,8.07679
1917-12-31,5.0,-135.0,8.078324
1917-12-31,5.0,-130.0,8.079444
1917-12-31,5.0,-125.0,8.081563
1917-12-31,5.0,-120.0,8.084362
1917-12-31,5.0,-115.0,8.089875
1917-12-31,5.0,-110.0,8.095184
1917-12-31,5.0,-105.0,8.093383
1917-12-31,5.0,-100.0,8.093659
1917-12-31,5.0,-95.0,8.093134
1917-12-31,5.0,-90.0,8.088963
1917-12-31,5.0,-85.0,8.089689
1917-12-31,5.0,-80.0,8.109218
1917-12-31,5.0,-60.0,8.090666
1917-12-31,5.0,-55.0,8.094907
1917-12-31,5.0,-50.0,8.09686
1917-12-31,5.0,-45.0,8.108498
1917-12-31,5.0,-40.0,8.112437
1917-12-31,5.0,-35.0,8.113949
1917-12-31,5.0,-30.0,8.114904
1917-12-31,5.0,-25.0,8.113644
1917-12-31,5.0,-20.0,8.110753
1917-12-31,5.0,-15.0,8.10639
1917-12-31,5.0,-10.0,8.103271
1917-12-31,5.0,-5.0,8.103241
1917-12-31,5.0,-0.0,8.098042
1917-12-31,5.0,5.0,8.091615
1917-12-31,5.0,10.0,8.098875
1917-12-31,5.0,45.0,8.116635
1917-12-31,5.0,50.0,8.117642
1917-12-31,5.0,55.0,8.109172
1917-12-31,5.0,60.0,8.103945
1917-12-31,5.0,65.0,8.102856
1917-12-31,5.0,70.0,8.104212
1917-12-31,5.0,75.0,8.106107
1917-12-31,5.0,80.0,8.109548
1917-12-31,5.0,85.0,8.111462
1917-12-31,5.0,90.0,8.1142435
1917-12-31,5.0,95.0,8.116471
1917-12-31,5.0,100.0,8.125559
1917-12-31,5.0,105.0,8.123412
1917-12-31,5.0,110.0,8.117223
1917-12-31,5.0,115.0,8.111861
1917-12-31,5.0,120.0,8.087743
1917-12-31,5.0,125.0,8.08938
1917-12-31,5.0,130.0,8.086829
1917-12-31,5.0,135.0,8.083841
1917-12-31,5.0,140.0,8.083665
1917-12-31,5.0,145.0,8.084107
1917-12-31,5.0,150.0,8.084807
1917-12-31,5.0,155.0,8.084486
1917-12-31,5.0,160.0,8.08407
1917-12-31,5.0,165.0,8.083232
1917-12-31,5.0,170.0,8.081705
1917-12-31,5.0,175.0,8.080113
1917-12-31,5.0,180.0,8.078594
1917-12-31,10.0,-180.0,8.113519
1917-12-31,10.0,-175.0,8.112739
1917-12-31,10.0,-170.0,8.111949
1917-12-31,10.0,-165.0,8.110719
1917-12-31,10.0,-160.0,8.108834
1917-12-31,10.0,-155.0,8.108126
1917-12-31,10.0,-150.0,8.109194
1917-12-31,10.0,-145.0,8.109817
1917-12-31,10.0,-140.0,8.111178
1917-12-31,10.0,-135.0,8.113462
1917-12-31,10.0,-130.0,8.115924
1917-12-31,10.0,-125.0,8.118049
1917-12-31,10.0,-120.0,8.118589
1917-12-31,10.0,-115.0,8.114372
1917-12-31,10.0,-110.0,8.110692
1917-12-31,10.0,-105.0,8.105724
1917-12-31,10.0,-100.0,8.093551
1917-12-31,10.0,-95.0,8.077621
1917-12-31,10.0,-90.0,8.078805
1917-12-31,10.0,-85.0,8.093757
1917-12-31,10.0,-80.0,8.112792
1917-12-31,10.0,-75.0,8.111822
1917-12-31,10.0,-70.0,8.113719
1917-12-31,10.0,-65.0,8.105176
1917-12-31,10.0,-60.0,8.100519
1917-12-31,10.0,-55.0,8.106558
1917-12-31,10.0,-50.0,8.112077
1917-12-31,10.0,-45.0,8.121028
1917-12-31,10.0,-40.0,8.126933
1917-12-31,10.0,-35.0,8.131696
1917-12-31,10.0,-30.0,8.1354
1917-12-31,10.0,-25.0,8.134273
1917-12-31,10.0,-20.0,8.11762
1917-12-31,10.0,-15.0,8.087508
1917-12-31,10.0,45.0,8.115915
1917-12-31,10.0,50.0,8.120868
1917-12-31,10.0,55.0,8.115979
1917-12-31,10.0,60.0,8.1115465
1917-12-31,10.0,65.0,8.107989
1917-12-31,10.0,70.0,8.107668
1917-12-31,10.0,75.0,8.104986
1917-12-31,10.0,80.0,8.114005
1917-12-31,10.0,85.0,8.118683
1917-12-31,10.0,90.0,8.125502
1917-12-31,10.0,95.0,8.12142
1917-12-31,10.0,100.0,8.113817
1917-12-31,10.0,105.0,8.110124
1917-12-31,10.0,110.0,8.111811
1917-12-31,10.0,115.0,8.10612
1917-12-31,10.0,120.0,8.102978
1917-12-31,10.0,125.0,8.122565
1917-12-31,10.0,130.0,8.1170225
1917-12-31,10.0,135.0,8.114099
1917-12-31,10.0,140.0,8.113024
1917-12-31,10.0,145.0,8.112344
1917-12-31,10.0,150.0,8.112543
1917-12-31,10.0,155.0,8.1130495
1917-12-31,10.0,160.0,8.11335
1917-12-31,10.0,165.0,8.113562
1917-12-31,10.0,170.0,8.113209
1917-12-31,10.0,175.0,8.113426
1917-12-31,10.0,180.0,8.113604
1917-12-31,15.0,-180.0,8.12237
1917-12-31,15.0,-175.0,8.122188
1917-12-31,15.0,-170.0,8.121929
1917-12-31,15.0,-165.0,8.121747
1917-12-31,15.0,-160.0,8.122089
1917-12-31,15.0,-155.0,8.1217785
1917-12-31,15.0,-150.0,8.122011
1917-12-31,15.0,-145.0,8.123633
1917-12-31,15.0,-140.0,8.125044
1917-12-31,15.0,-135.0,8.127586
1917-12-31,15.0,-130.0,8.129427
1917-12-31,15.0,-125.0,8.126297
1917-12-31,15.0,-120.0,8.118474
1917-12-31,15.0,-115.0,8.108878
1917-12-31,15.0,-110.0,8.101076
1917-12-31,15.0,-105.0,8.100532
1917-12-31,15.0,-100.0,8.096224
1917-12-31,15.0,-95.0,8.083019
1917-12-31,15.0,-90.0,8.090354
1917-12-31,15.0,-85.0,8.109394
1917-12-31,15.0,-80.0,8.113789
1917-12-31,15.0,-75.0,8.117778
1917-12-31,15.0,-70.0,8.118499
1917-12-31,15.0,-65.0,8.12028
1917-12-31,15.0,-60.0,8.126529
1917-12-31,15.0,-55.0,8.131937
1917-12-31,15.0,-50.0,8.136903
1917-12-31,15.0,-45.0,8.142502
1917-12-31,15.0,-40.0,8.144867
1917-12-31,15.0,-35.0,8.144423
1917-12-31,15.0,-30.0,8.141869
1917-12-31,15.0,-25.0,8.133338
1917-12-31,15.0,-20.0,8.111796
1917-12-31,15.0,-15.0,8.0826845
1917-12-31,15.0,40.0,8.1142235
1917-12-31,15.0,45.0,8.1147785
1917-12-31,15.0,50.0,8.119733
1917-12-31,15.0,55.0,8.125475
1917-12-31,15.0,60.0,8.119013
1917-12-31,15.0,65.0,8.114178
1917-12-31,15.0,70.0,8.11418
1917-12-31,15.0,75.0,8.115487
1917-12-31,15.0,80.0,8.119614
1917-12-31,15.0,85.0,8.122115
1917-12-31,15.0,90.0,8.14147
1917-12-31,15.0,95.0,8.134283
1917-12-31,15.0,100.0,8.115136
1917-12-31,15.0,110.0,8.123375
1917-12-31,15.0,115.0,8.115456
1917-12-31,15.0,120.0,8.118598
1917-12-31,15.0,125.0,8.130032
1917-12-31,15.0,130.0,8.125583
1917-12-31,15.0,135.0,8.1221895
1917-12-31,15.0,140.0,8.120074
1917-12-31,15.0,145.0,8.119232
1917-12-31,15.0,150.0,8.119343
1917-12-31,15.0,155.0,8.119703
1917-12-31,15.0,160.0,8.120661
1917-12-31,15.0,165.0,8.121669
1917-12-31,15.0,170.0,8.122015
1917-12-31,15.0,175.0,8.122598
1917-12-31,15.0,180.0,8.12255
1917-12-31,20.0,-180.0,8.136112
1917-12-31,20.0,-175.0,8.137347
1917-12-31,20.0,-170.0,8.135678
1917-12-31,20.0,-165.0,8.134556
1917-12-31,20.0,-160.0,8.131202
1917-12-31,20.0,-155.0,8.133153
1917-12-31,20.0,-150.0,8.133079
1917-12-31,20.0,-145.0,8.137194
1917-12-31,20.0,-140.0,8.1410055
1917-12-31,20.0,-135.0,8.145672
1917-12-31,20.0,-130.0,8.145287
1917-12-31,20.0,-125.0,8.135176
1917-12-31,20.0,-120.0,8.12148
1917-12-31,20.0,-115.0,8.103104
1917-12-31,20.0,-110.0,8.097361
1917-12-31,20.0,-105.0,8.114136
1917-12-31,20.0,-100.0,8.117604
1917-12-31,20.0,-95.0,8.122968
1917-12-31,20.0,-90.0,8.111769
1917-12-31,20.0,-85.0,8.114483
1917-12-31,20.0,-80.0,8.116561
1917-12-31,20.0,-75.0,8.120547
1917-12-31,20.0,-70.0,8.126033
1917-12-31,20.0,-65.0,8.133088
1917-12-31,20.0,-60.0,8.13886
1917-12-31,20.0,-55.0,8.138972
1917-12-31,20.0,-50.0,8.134934
1917-12-31,20.0,-45.0,8.131893
1917-12-31,20.0,-40.0,8.129858
1917-12-31,20.0,-35.0,8.124294
1917-12-31,20.0,-30.0,8.123414
1917-12-31,20.0,-25.0,8.124146
1917-12-31,20.0,-20.0,8.117226
1917-12-31,20.0,-15.0,8.112187
1917-12-31,20.0,35.0,8.123488
1917-12-31,20.0,40.0,8.114817
1917-12-31,20.0,55.0,8.137201
1917-12-31,20.0,60.0,8.118303
1917-12-31,20.0,65.0,8.11476
1917-12-31,20.0,70.0,8.121918
1917-12-31,20.0,85.0,8.161962
1917-12-31,20.0,90.0,8.219238
1917-12-31,20.0,95.0,8.18869
1917-12-31,20.0,105.0,8.142127
1917-12-31,20.0,110.0,8.137114
1917-12-31,20.0,115.0,8.135041
1917-12-31,20.0,120.0,8.132064
1917-12-31,20.0,125.0,8.142968
1917-12-31,20.0,130.0,8.140681
1917-12-31,20.0,135.0,8.140364
1917-12-31,20.0,140.0,8.1347275
1917-12-31,20.0,145.0,8.130589
1917-12-31,20.0,150.0,8.128717
1917-12-31,20.0,155.0,8.129435
1917-12-31,20.0,160.0,8.129581
1917-12-31,20.0,165.0,8.131329
1917-12-31,20.0,170.0,8.133275
1917-12-31,20.0,175.0,8.135411
1917-12-31,20.0,180.0,8.136132
1917-12-31,25.0,-180.0,8.151681
1917-12-31,25.0,-175.0,8.151623
1917-12-31,25.0,-170.0,8.150668
1917-12-31,25.0,-165.0,8.150451
1917-12-31,25.0,-160.0,8.149403
1917-12-31,25.0,-155.0,8.148779
1917-12-31,25.0,-150.0,8.14879
1917-12-31,25.0,-145.0,8.14887
1917-12-31,25.0,-140.0,8.146553
1917-12-31,25.0,-135.0,8.141803
1917-12-31,25.0,-130.0,8.134714
1917-12-31,25.0,-125.0,8.110432
1917-12-31,25.0,-120.0,8.094783
1917-12-31,25.0,-115.0,8.093951
1917-12-31,25.0,-110.0,8.099846
1917-12-31,25.0,-105.0,8.118713
1917-12-31,25.0,-100.0,8.1442995
1917-12-31,25.0,-95.0,8.134899
1917-12-31,25.0,-90.0,8.124071
1917-12-31,25.0,-85.0,8.126475
1917-12-31,25.0,-80.0,8.128645
1917-12-31,25.0,-75.0,8.136185
1917-12-31,25.0,-70.0,8.136633
1917-12-31,25.0,-65.0,8.136853
1917-12-31,25.0,-60.0,8.137714
1917-12-31,25.0,-55.0,8.13519
1917-12-31,25.0,-50.0,8.128986
1917-12-31,25.0,-45.0,8.124189
1917-12-31,25.0,-40.0,8.120951
1917-12-31,25.0,-35.0,8.117531
1917-12-31,25.0,-30.0,8.113319
1917-12-31,25.0,-25.0,8.112943
1917-12-31,25.0,-20.0,8.120767
1917-12-31,25.0,-15.0,8.139412
1917-12-31,25.0,35.0,8.132153
1917-12-31,25.0,40.0,8.123536
1917-12-31,25.0,50.0,8.224004
1917-12-31,25.0,55.0,8.18077
1917-12-31,25.0,60.0,8.119476
1917-12-31,25.0,65.0,8.12504
1917-12-31,25.0,70.0,8.134093
1917-12-31,25.0,115.0,8.156802
1917-12-31,25.0,120.0,8.153639
1917-12-31,25.0,125.0,8.147821
1917-12-31,25.0,130.0,8.153393
1917-12-31,25.0,135.0,8.148417
1917-12-31,25.0,140.0,8.144956
1917-12-31,25.0,145.0,8.1397705
1917-12-31,25.0,150.0,8.140097
1917-12-31,25.0,155.0,8.138789
1917-12-31,25.0,160.0,8.139697
1917-12-31,25.0,165.0,8.142813
1917-12-31,25.0,170.0,8.1465645
1917-12-31,25.0,175.0,8.149649
1917-12-31,25.0,180.0,8.151225
1917-12-31,30.0,-180.0,8.144767
1917-12-31,30.0,-175.0,8.143349
1917-12-31,30.0,-170.0,8.142216
1917-12-31,30.0,-165.0,8.14066
1917-12-31,30.0,-160.0,8.137925
1917-12-31,30.0,-155.0,8.137012
1917-12-31,30.0,-150.0,8.140452
1917-12-31,30.0,-145.0,8.144381
1917-12-31,30.0,-140.0,8.141185
1917-12-31,30.0,-135.0,8.125334
1917-12-31,30.0,-130.0,8.108241
1917-12-31,30.0,-125.0,8.101732
1917-12-31,30.0,-120.0,8.102813
1917-12-31,30.0,-115.0,8.099968
1917-12-31,30.0,-95.0,8.164007
1917-12-31,30.0,-90.0,8.146086
1917-12-31,30.0,-85.0,8.162708
1917-12-31,30.0,-80.0,8.135581
1917-12-31,30.0,-75.0,8.146946
1917-12-31,30.0,-70.0,8.151445
1917-12-31,30.0,-65.0,8.151134
1917-12-31,30.0,-60.0,8.150293
1917-12-31,30.0,-55.0,8.148711
1917-12-31,30.0,-50.0,8.145505
1917-12-31,30.0,-45.0,8.14104
1917-12-31,30.0,-40.0,8.13814
1917-12-31,30.0,-35.0,8.13438
1917-12-31,30.0,-30.0,8.124869
1917-12-31,30.0,-25.0,8.117099
1917-12-31,30.0,-20.0,8.1146345
1917-12-31,30.0,-15.0,8.11988
1917-12-31,30.0,-10.0,8.136056
1917-12-31,30.0,15.0,8.170371
1917-12-31,30.0,20.0,8.17652
1917-12-31,30.0,25.0,8.148314
1917-12-31,30.0,30.0,8.143245
1917-12-31,30.0,35.0,8.144618
1917-12-31,30.0,50.0,8.197535
1917-12-31,30.0,120.0,8.198827
1917-12-31,30.0,125.0,8.18239
1917-12-31,30.0,130.0,8.162325
1917-12-31,30.0,135.0,8.158134
1917-12-31,30.0,140.0,8.157092
1917-12-31,30.0,145.0,8.154402
1917-12-31,30.0,150.0,8.152289
1917-12-31,30.0,155.0,8.150228
1917-12-31,30.0,160.0,8.147542
1917-12-31,30.0,165.0,8.145345
1917-12-31,30.0,170.0,8.145906
1917-12-31,30.0,175.0,8.146087
1917-12-31,30.0,180.0,8.144841
1917-12-31,35.0,-180.0,8.150353
1917-12-31,35.0,-175.0,8.145682
1917-12-31,35.0,-170.0,8.142374
1917-12-31,35.0,-165.0,8.138432
1917-12-31,35.0,-160.0,8.131957
1917-12-31,35.0,-155.0,8.125268
1917-12-31,35.0,-150.0,8.120984
1917-12-31,35.0,-145.0,8.123259
1917-12-31,35.0,-140.0,8.124426
1917-12-31,35.0,-135.0,8.115817
1917-12-31,35.0,-130.0,8.104124
1917-12-31,35.0,-125.0,8.116812
1917-12-31,35.0,-120.0,8.11881
1917-12-31,35.0,-115.0,8.107036
1917-12-31,35.0,-80.0,8.17327
1917-12-31,35.0,-75.0,8.164049
1917-12-31,35.0,-70.0,8.160739
1917-12-31,35.0,-65.0,8.163131
1917-12-31,35.0,-60.0,8.163256
1917-12-31,35.0,-55.0,8.167718
1917-12-31,35.0,-50.0,8.168062
1917-12-31,35.0,-45.0,8.154222
1917-12-31,35.0,-40.0,8.15122
1917-12-31,35.0,-35.0,8.151973
1917-12-31,35.0,-30.0,8.143584
1917-12-31,35.0,-25.0,8.132205
1917-12-31,35.0,-20.0,8.123749
1917-12-31,35.0,-15.0,8.120913
1917-12-31,35.0,-10.0,8.124017
1917-12-31,35.0,-5.0,8.119615
1917-12-31,35.0,-0.0,8.13215
1917-12-31,35.0,5.0,8.139919
1917-12-31,35.0,10.0,8.142061
1917-12-31,35.0,15.0,8.157005
1917-12-31,35.0,20.0,8.162163
1917-12-31,35.0,25.0,8.164532
1917-12-31,35.0,30.0,8.157093
1917-12-31,35.0,35.0,8.150872
1917-12-31,35.0,50.0,8.613438
1917-12-31,35.0,55.0,8.575479
1917-12-31,35.0,120.0,8.233316
1917-12-31,35.0,125.0,8.210347
1917-12-31,35.0,130.0,8.191885
