year,y,x,nav_lat,nav_lon,ph
1994,6,0,-54.344994,-147.5,8.066928
1994,6,1,-54.344994,-146.5,8.067446
1994,6,2,-54.344994,-145.5,8.068288
1994,6,3,-54.344994,-144.5,8.068875
1994,6,4,-54.344994,-143.5,8.069583
1994,6,5,-54.344994,-142.5,8.070095
1994,6,6,-54.344994,-141.5,8.070747
1994,6,7,-54.344994,-140.5,8.070436
1994,6,8,-54.344994,-139.5,8.070521
1994,6,9,-54.344994,-138.5,8.070338
1994,6,10,-54.344994,-137.5,8.070026
1994,6,11,-54.344994,-136.5,8.070265
1994,6,12,-54.344994,-135.5,8.070643
1994,6,13,-54.344994,-134.5,8.071019
1994,6,14,-54.344994,-133.5,8.0717745
1994,6,15,-54.344994,-132.5,8.072503
1994,6,16,-54.344994,-131.5,8.073164
1994,6,17,-54.344994,-130.5,8.073934
1994,6,18,-54.344994,-129.5,8.074491
1994,6,19,-54.344994,-128.5,8.074656
1994,7,0,-53.75795,-147.5,8.069655
1994,7,1,-53.75795,-146.5,8.070069
1994,7,2,-53.75795,-145.5,8.070687
1994,7,3,-53.75795,-144.5,8.071178
1994,7,4,-53.75795,-143.5,8.071765
1994,7,5,-53.75795,-142.5,8.072154
1994,7,6,-53.75795,-141.5,8.072548
1994,7,7,-53.75795,-140.5,8.072352
1994,7,8,-53.75795,-139.5,8.072351
1994,7,9,-53.75795,-138.5,8.072167
1994,7,10,-53.75795,-137.5,8.071824
1994,7,11,-53.75795,-136.5,8.072018
1994,7,12,-53.75795,-135.5,8.072257
1994,7,13,-53.75795,-134.5,8.072647
1994,7,14,-53.75795,-133.5,8.073321
1994,7,15,-53.75795,-132.5,8.073953
1994,7,16,-53.75795,-131.5,8.074527
1994,7,17,-53.75795,-130.5,8.075143
1994,7,18,-53.75795,-129.5,8.075568
1994,7,19,-53.75795,-128.5,8.075479
1994,8,0,-53.162582,-147.5,8.071752
1994,8,1,-53.162582,-146.5,8.072153
1994,8,2,-53.162582,-145.5,8.072651
1994,8,3,-53.162582,-144.5,8.073085
1994,8,4,-53.162582,-143.5,8.073566
1994,8,5,-53.162582,-142.5,8.073842
1994,8,6,-53.162582,-141.5,8.074143
1994,8,7,-53.162582,-140.5,8.074092
1994,8,8,-53.162582,-139.5,8.074161
1994,8,9,-53.162582,-138.5,8.074011
1994,8,10,-53.162582,-137.5,8.073717
1994,8,11,-53.162582,-136.5,8.073895
1994,8,12,-53.162582,-135.5,8.074028
1994,8,13,-53.162582,-134.5,8.07435
1994,8,14,-53.162582,-133.5,8.074897
1994,8,15,-53.162582,-132.5,8.075353
1994,8,16,-53.162582,-131.5,8.075876
1994,8,17,-53.162582,-130.5,8.076304
1994,8,18,-53.162582,-129.5,8.076495
1994,8,19,-53.162582,-128.5,8.076381
1994,9,0,-52.558838,-147.5,8.074029
1994,9,1,-52.558838,-146.5,8.074371
1994,9,2,-52.558838,-145.5,8.074721
1994,9,3,-52.558838,-144.5,8.0751
1994,9,4,-52.558838,-143.5,8.0754385
1994,9,5,-52.558838,-142.5,8.075591
1994,9,6,-52.558838,-141.5,8.075812
1994,9,7,-52.558838,-140.5,8.075734
1994,9,8,-52.558838,-139.5,8.075802
1994,9,9,-52.558838,-138.5,8.075713
1994,9,10,-52.558838,-137.5,8.075543
1994,9,11,-52.558838,-136.5,8.075742
1994,9,12,-52.558838,-135.5,8.07587
1994,9,13,-52.558838,-134.5,8.0761385
1994,9,14,-52.558838,-133.5,8.076511
1994,9,15,-52.558838,-132.5,8.076877
1994,9,16,-52.558838,-131.5,8.077323
1994,9,17,-52.558838,-130.5,8.077412
1994,9,18,-52.558838,-129.5,8.077391
1994,9,19,-52.558838,-128.5,8.077153
1994,10,0,-51.946674,-147.5,8.07636
1994,10,1,-51.946674,-146.5,8.076667
1994,10,2,-51.946674,-145.5,8.076848
1994,10,3,-51.946674,-144.5,8.077071
1994,10,4,-51.946674,-143.5,8.077297
1994,10,5,-51.946674,-142.5,8.077378
1994,10,6,-51.946674,-141.5,8.077457
1994,10,7,-51.946674,-140.5,8.077296
1994,10,8,-51.946674,-139.5,8.0773
1994,10,9,-51.946674,-138.5,8.077273
1994,10,10,-51.946674,-137.5,8.077142
1994,10,11,-51.946674,-136.5,8.077376
1994,10,12,-51.946674,-135.5,8.077519
1994,10,13,-51.946674,-134.5,8.077725
1994,10,14,-51.946674,-133.5,8.077985
1994,10,15,-51.946674,-132.5,8.078202
1994,10,16,-51.946674,-131.5,8.078504
1994,10,17,-51.946674,-130.5,8.078287
1994,10,18,-51.946674,-129.5,8.078119
1994,10,19,-51.946674,-128.5,8.077699
1994,11,0,-51.326035,-147.5,8.078702
1994,11,1,-51.326035,-146.5,8.078959
1994,11,2,-51.326035,-145.5,8.079108
1994,11,3,-51.326035,-144.5,8.079284
1994,11,4,-51.326035,-143.5,8.07937
1994,11,5,-51.326035,-142.5,8.079278
1994,11,6,-51.326035,-141.5,8.079248
1994,11,7,-51.326035,-140.5,8.0789995
1994,11,8,-51.326035,-139.5,8.078949
1994,11,9,-51.326035,-138.5,8.078934
1994,11,10,-51.326035,-137.5,8.078901
1994,11,11,-51.326035,-136.5,8.079053
1994,11,12,-51.326035,-135.5,8.079089
1994,11,13,-51.326035,-134.5,8.079126
1994,11,14,-51.326035,-133.5,8.079237
1994,11,15,-51.326035,-132.5,8.079251
1994,11,16,-51.326035,-131.5,8.079326
1994,11,17,-51.326035,-130.5,8.078999
1994,11,18,-51.326035,-129.5,8.07879
1994,11,19,-51.326035,-128.5,8.078366
1994,12,0,-50.696884,-147.5,8.08084
1994,12,1,-50.696884,-146.5,8.081126
1994,12,2,-50.696884,-145.5,8.081147
1994,12,3,-50.696884,-144.5,8.081286
1994,12,4,-50.696884,-143.5,8.081229
1994,12,5,-50.696884,-142.5,8.080979
1994,12,6,-50.696884,-141.5,8.080878
1994,12,7,-50.696884,-140.5,8.080455
1994,12,8,-50.696884,-139.5,8.080335
1994,12,9,-50.696884,-138.5,8.080303
1994,12,10,-50.696884,-137.5,8.080204
1994,12,11,-50.696884,-136.5,8.080275
1994,12,12,-50.696884,-135.5,8.080209
1994,12,13,-50.696884,-134.5,8.080098
1994,12,14,-50.696884,-133.5,8.080037
1994,12,15,-50.696884,-132.5,8.07991
1994,12,16,-50.696884,-131.5,8.079747
1994,12,17,-50.696884,-130.5,8.079283
1994,12,18,-50.696884,-129.5,8.079072
1994,12,19,-50.696884,-128.5,8.07869
1994,13,0,-50.059177,-147.5,8.082946
1994,13,1,-50.059177,-146.5,8.083062
1994,13,2,-50.059177,-145.5,8.083065
1994,13,3,-50.059177,-144.5,8.083107
1994,13,4,-50.059177,-143.5,8.082867
1994,13,5,-50.059177,-142.5,8.082501
1994,13,6,-50.059177,-141.5,8.08231
1994,13,7,-50.059177,-140.5,8.081897
1994,13,8,-50.059177,-139.5,8.081742
1994,13,9,-50.059177,-138.5,8.081567
1994,13,10,-50.059177,-137.5,8.081289
1994,13,11,-50.059177,-136.5,8.081235
1994,13,12,-50.059177,-135.5,8.081069
1994,13,13,-50.059177,-134.5,8.080943
1994,13,14,-50.059177,-133.5,8.080726
1994,13,15,-50.059177,-132.5,8.080443
1994,13,16,-50.059177,-131.5,8.08018
1994,13,17,-50.059177,-130.5,8.079846
1994,13,18,-50.059177,-129.5,8.079686
1994,13,19,-50.059177,-128.5,8.079412
1994,14,0,-49.41288,-147.5,8.084535
1994,14,1,-49.41288,-146.5,8.084529
1994,14,2,-49.41288,-145.5,8.084411
1994,14,3,-49.41288,-144.5,8.084326
1994,14,4,-49.41288,-143.5,8.084031
1994,14,5,-49.41288,-142.5,8.08363
1994,14,6,-49.41288,-141.5,8.083366
1994,14,7,-49.41288,-140.5,8.082835
1994,14,8,-49.41288,-139.5,8.082613
1994,14,9,-49.41288,-138.5,8.082377
1994,14,10,-49.41288,-137.5,8.082027
1994,14,11,-49.41288,-136.5,8.081848
1994,14,12,-49.41288,-135.5,8.081458
1994,14,13,-49.41288,-134.5,8.081228
1994,14,14,-49.41288,-133.5,8.080953
1994,14,15,-49.41288,-132.5,8.080664
1994,14,16,-49.41288,-131.5,8.080424
1994,14,17,-49.41288,-130.5,8.080216
1994,14,18,-49.41288,-129.5,8.080143
1994,14,19,-49.41288,-128.5,8.080062
1994,15,0,-48.757957,-147.5,8.086126
1994,15,1,-48.757957,-146.5,8.085994
1994,15,2,-48.757957,-145.5,8.08551
1994,15,3,-48.757957,-144.5,8.08528
1994,15,4,-48.757957,-143.5,8.084839
1994,15,5,-48.757957,-142.5,8.084268
1994,15,6,-48.757957,-141.5,8.083993
1994,15,7,-48.757957,-140.5,8.083434
1994,15,8,-48.757957,-139.5,8.083129
1994,15,9,-48.757957,-138.5,8.082892
1994,15,10,-48.757957,-137.5,8.082454
1994,15,11,-48.757957,-136.5,8.0821905
1994,15,12,-48.757957,-135.5,8.081779
1994,15,13,-48.757957,-134.5,8.08147
1994,15,14,-48.757957,-133.5,8.081252
1994,15,15,-48.757957,-132.5,8.080943
1994,15,16,-48.757957,-131.5,8.080728
1994,15,17,-48.757957,-130.5,8.080699
1994,15,18,-48.757957,-129.5,8.080753
1994,15,19,-48.757957,-128.5,8.080865
1994,16,0,-48.094387,-147.5,8.087295
1994,16,1,-48.094387,-146.5,8.087048
1994,16,2,-48.094387,-145.5,8.086209
1994,16,3,-48.094387,-144.5,8.085727
1994,16,4,-48.094387,-143.5,8.085141
1994,16,5,-48.094387,-142.5,8.084468
1994,16,6,-48.094387,-141.5,8.084133
1994,16,7,-48.094387,-140.5,8.083594
1994,16,8,-48.094387,-139.5,8.083223
1994,16,9,-48.094387,-138.5,8.082944
1994,16,10,-48.094387,-137.5,8.082406
1994,16,11,-48.094387,-136.5,8.082106
1994,16,12,-48.094387,-135.5,8.081757
1994,16,13,-48.094387,-134.5,8.081465
1994,16,14,-48.094387,-133.5,8.081295
1994,16,15,-48.094387,-132.5,8.081054
1994,16,16,-48.094387,-131.5,8.080945
1994,16,17,-48.094387,-130.5,8.080969
1994,16,18,-48.094387,-129.5,8.081164
1994,16,19,-48.094387,-128.5,8.081424
1994,17,0,-47.422142,-147.5,8.087651
1994,17,1,-47.422142,-146.5,8.087365
1994,17,2,-47.422142,-145.5,8.086461
1994,17,3,-47.422142,-144.5,8.085901
1994,17,4,-47.422142,-143.5,8.085254
1994,17,5,-47.422142,-142.5,8.084548
1994,17,6,-47.422142,-141.5,8.084317
1994,17,7,-47.422142,-140.5,8.08387
1994,17,8,-47.422142,-139.5,8.083464
1994,17,9,-47.422142,-138.5,8.083224
1994,17,10,-47.422142,-137.5,8.082833
1994,17,11,-47.422142,-136.5,8.082558
1994,17,12,-47.422142,-135.5,8.082343
1994,17,13,-47.422142,-134.5,8.082208
1994,17,14,-47.422142,-133.5,8.081969
1994,17,15,-47.422142,-132.5,8.081702
1994,17,16,-47.422142,-131.5,8.081584
1994,17,17,-47.422142,-130.5,8.08173
1994,17,18,-47.422142,-129.5,8.081906
1994,17,19,-47.422142,-128.5,8.082226
1994,18,0,-46.7412,-147.5,8.0875635
1994,18,1,-46.7412,-146.5,8.087178
1994,18,2,-46.7412,-145.5,8.086221
1994,18,3,-46.7412,-144.5,8.08565
1994,18,4,-46.7412,-143.5,8.085086
1994,18,5,-46.7412,-142.5,8.084453
1994,18,6,-46.7412,-141.5,8.084256
1994,18,7,-46.7412,-140.5,8.083777
1994,18,8,-46.7412,-139.5,8.083215
1994,18,9,-46.7412,-138.5,8.083061
1994,18,10,-46.7412,-137.5,8.082793
1994,18,11,-46.7412,-136.5,8.0826235
1994,18,12,-46.7412,-135.5,8.082629
1994,18,13,-46.7412,-134.5,8.082667
1994,18,14,-46.7412,-133.5,8.082653
1994,18,15,-46.7412,-132.5,8.082599
1994,18,16,-46.7412,-131.5,8.082514
1994,18,17,-46.7412,-130.5,8.082613
1994,18,18,-46.7412,-129.5,8.082755
1994,18,19,-46.7412,-128.5,8.083019
1994,19,0,-46.051548,-147.5,8.087205
1994,19,1,-46.051548,-146.5,8.086673
1994,19,2,-46.051548,-145.5,8.085552
1994,19,3,-46.051548,-144.5,8.0849905
1994,19,4,-46.051548,-143.5,8.084622
1994,19,5,-46.051548,-142.5,8.084111
1994,19,6,-46.051548,-141.5,8.083941
1994,19,7,-46.051548,-140.5,8.083666
1994,19,8,-46.051548,-139.5,8.083235
1994,19,9,-46.051548,-138.5,8.083112
1994,19,10,-46.051548,-137.5,8.082945
1994,19,11,-46.051548,-136.5,8.082977
1994,19,12,-46.051548,-135.5,8.083348
1994,19,13,-46.051548,-134.5,8.08376
1994,19,14,-46.051548,-133.5,8.083762
1994,19,15,-46.051548,-132.5,8.083763
1994,19,16,-46.051548,-131.5,8.084007
1994,19,17,-46.051548,-130.5,8.084201
1994,19,18,-46.051548,-129.5,8.084287
1994,19,19,-46.051548,-128.5,8.084199
1995,0,0,-57.695797,-147.5,8.059389
1995,0,1,-57.695797,-146.5,8.060067
1995,0,2,-57.695797,-145.5,8.061789
1995,0,3,-57.695797,-144.5,8.062923
1995,0,4,-57.695797,-143.5,8.064309
1995,0,5,-57.695797,-142.5,8.065199
1995,0,6,-57.695797,-141.5,8.065476
1995,0,7,-57.695797,-140.5,8.066097
1995,0,8,-57.695797,-139.5,8.066923
1995,0,9,-57.695797,-138.5,8.067061
1995,0,10,-57.695797,-137.5,8.067193
1995,0,11,-57.695797,-136.5,8.067581
1995,0,12,-57.695797,-135.5,8.067628
1995,0,13,-57.695797,-134.5,8.067465
1995,0,14,-57.695797,-133.5,8.067478
1995,0,15,-57.695797,-132.5,8.067366
1995,0,16,-57.695797,-131.5,8.067091
1995,0,17,-57.695797,-130.5,8.06713
1995,0,18,-57.695797,-129.5,8.06706
1995,0,19,-57.695797,-128.5,8.067194
1995,1,0,-57.15743,-147.5,8.060679
1995,1,1,-57.15743,-146.5,8.061604
1995,1,2,-57.15743,-145.5,8.062719
1995,1,3,-57.15743,-144.5,8.063706
1995,1,4,-57.15743,-143.5,8.065023
1995,1,5,-57.15743,-142.5,8.065833
1995,1,6,-57.15743,-141.5,8.065944
1995,1,7,-57.15743,-140.5,8.066667
1995,1,8,-57.15743,-139.5,8.067044
1995,1,9,-57.15743,-138.5,8.067182
1995,1,10,-57.15743,-137.5,8.067355
1995,1,11,-57.15743,-136.5,8.067678
1995,1,12,-57.15743,-135.5,8.067819
1995,1,13,-57.15743,-134.5,8.067544
1995,1,14,-57.15743,-133.5,8.067555
1995,1,15,-57.15743,-132.5,8.067414
1995,1,16,-57.15743,-131.5,8.06718
1995,1,17,-57.15743,-130.5,8.067341
1995,1,18,-57.15743,-129.5,8.067393
1995,1,19,-57.15743,-128.5,8.067628
1995,2,0,-56.61111,-147.5,8.061584
1995,2,1,-56.61111,-146.5,8.062852
1995,2,2,-56.61111,-145.5,8.063817
1995,2,3,-56.61111,-144.5,8.06464
1995,2,4,-56.61111,-143.5,8.065833
1995,2,5,-56.61111,-142.5,8.066337
1995,2,6,-56.61111,-141.5,8.066251
1995,2,7,-56.61111,-140.5,8.066997
1995,2,8,-56.61111,-139.5,8.066851
1995,2,9,-56.61111,-138.5,8.067216
1995,2,10,-56.61111,-137.5,8.067439
1995,2,11,-56.61111,-136.5,8.067756
1995,2,12,-56.61111,-135.5,8.068
1995,2,13,-56.61111,-134.5,8.067679
1995,2,14,-56.61111,-133.5,8.067626
1995,2,15,-56.61111,-132.5,8.0675
1995,2,16,-56.61111,-131.5,8.067312
1995,2,17,-56.61111,-130.5,8.067552
1995,2,18,-56.61111,-129.5,8.067812
1995,2,19,-56.61111,-128.5,8.068181
1995,3,0,-56.05677,-147.5,8.063342
1995,3,1,-56.05677,-146.5,8.064692
1995,3,2,-56.05677,-145.5,8.065541
1995,3,3,-56.05677,-144.5,8.066047
1995,3,4,-56.05677,-143.5,8.06672
1995,3,5,-56.05677,-142.5,8.066702
1995,3,6,-56.05677,-141.5,8.066501
1995,3,7,-56.05677,-140.5,8.066829
1995,3,8,-56.05677,-139.5,8.066838
1995,3,9,-56.05677,-138.5,8.067197
1995,3,10,-56.05677,-137.5,8.067543
1995,3,11,-56.05677,-136.5,8.067841
1995,3,12,-56.05677,-135.5,8.068048
1995,3,13,-56.05677,-134.5,8.0677595
1995,3,14,-56.05677,-133.5,8.067731
1995,3,15,-56.05677,-132.5,8.067701
1995,3,16,-56.05677,-131.5,8.067668
1995,3,17,-56.05677,-130.5,8.068105
1995,3,18,-56.05677,-129.5,8.0685
1995,3,19,-56.05677,-128.5,8.068975
1995,4,0,-55.494347,-147.5,8.06512
1995,4,1,-55.494347,-146.5,8.066029
1995,4,2,-55.494347,-145.5,8.066704
1995,4,3,-55.494347,-144.5,8.066722
1995,4,4,-55.494347,-143.5,8.066755
1995,4,5,-55.494347,-142.5,8.066422
1995,4,6,-55.494347,-141.5,8.066556
1995,4,7,-55.494347,-140.5,8.066207
1995,4,8,-55.494347,-139.5,8.0664835
1995,4,9,-55.494347,-138.5,8.066896
1995,4,10,-55.494347,-137.5,8.06721
1995,4,11,-55.494347,-136.5,8.067588
1995,4,12,-55.494347,-135.5,8.067891
1995,4,13,-55.494347,-134.5,8.06769
1995,4,14,-55.494347,-133.5,8.0678625
1995,4,15,-55.494347,-132.5,8.068022
1995,4,16,-55.494347,-131.5,8.068191
1995,4,17,-55.494347,-130.5,8.068801
1995,4,18,-55.494347,-129.5,8.069317
1995,4,19,-55.494347,-128.5,8.069878
1995,5,0,-54.923775,-147.5,8.067384
1995,5,1,-54.923775,-146.5,8.067608
1995,5,2,-54.923775,-145.5,8.06795
1995,5,3,-54.923775,-144.5,8.067596
1995,5,4,-54.923775,-143.5,8.067233
1995,5,5,-54.923775,-142.5,8.066841
1995,5,6,-54.923775,-141.5,8.067109
1995,5,7,-54.923775,-140.5,8.066619
1995,5,8,-54.923775,-139.5,8.066858
1995,5,9,-54.923775,-138.5,8.067063
1995,5,10,-54.923775,-137.5,8.067197
1995,5,11,-54.923775,-136.5,8.067535
1995,5,12,-54.923775,-135.5,8.067858
1995,5,13,-54.923775,-134.5,8.06785
1995,5,14,-54.923775,-133.5,8.068229
1995,5,15,-54.923775,-132.5,8.06865
1995,5,16,-54.923775,-131.5,8.069037
1995,5,17,-54.923775,-130.5,8.069761
1995,5,18,-54.923775,-129.5,8.070363
1995,5,19,-54.923775,-128.5,8.070773
1995,6,0,-54.344994,-147.5,8.067424
1995,6,1,-54.344994,-146.5,8.067506
1995,6,2,-54.344994,-145.5,8.067644
1995,6,3,-54.344994,-144.5,8.067274
1995,6,4,-54.344994,-143.5,8.067185
1995,6,5,-54.344994,-142.5,8.067224
1995,6,6,-54.344994,-141.5,8.067608
1995,6,7,-54.344994,-140.5,8.067431
1995,6,8,-54.344994,-139.5,8.067609
1995,6,9,-54.344994,-138.5,8.067655
1995,6,10,-54.344994,-137.5,8.067653
1995,6,11,-54.344994,-136.5,8.067779
1995,6,12,-54.344994,-135.5,8.06817
1995,6,13,-54.344994,-134.5,8.068296
1995,6,14,-54.344994,-133.5,8.068891
1995,6,15,-54.344994,-132.5,8.069503
1995,6,16,-54.344994,-131.5,8.070074
1995,6,17,-54.344994,-130.5,8.07086
1995,6,18,-54.344994,-129.5,8.071474
1995,6,19,-54.344994,-128.5,8.07179
1995,7,0,-53.75795,-147.5,8.067901
1995,7,1,-53.75795,-146.5,8.068006
1995,7,2,-53.75795,-145.5,8.068225
1995,7,3,-53.75795,-144.5,8.06828
1995,7,4,-53.75795,-143.5,8.068508
1995,7,5,-53.75795,-142.5,8.068778
1995,7,6,-53.75795,-141.5,8.069102
1995,7,7,-53.75795,-140.5,8.068914
1995,7,8,-53.75795,-139.5,8.068927
1995,7,9,-53.75795,-138.5,8.068873
1995,7,10,-53.75795,-137.5,8.068792
1995,7,11,-53.75795,-136.5,8.068749
1995,7,12,-53.75795,-135.5,8.069194
1995,7,13,-53.75795,-134.5,8.069418
1995,7,14,-53.75795,-133.5,8.069991
1995,7,15,-53.75795,-132.5,8.070651
1995,7,16,-53.75795,-131.5,8.071267
1995,7,17,-53.75795,-130.5,8.071963
1995,7,18,-53.75795,-129.5,8.072473
1995,7,19,-53.75795,-128.5,8.072472
1995,8,0,-53.162582,-147.5,8.068742
1995,8,1,-53.162582,-146.5,8.068961
1995,8,2,-53.162582,-145.5,8.069302
1995,8,3,-53.162582,-144.5,8.069657
1995,8,4,-53.162582,-143.5,8.070027
1995,8,5,-53.162582,-142.5,8.070401
1995,8,6,-53.162582,-141.5,8.070666
1995,8,7,-53.162582,-140.5,8.070586
1995,8,8,-53.162582,-139.5,8.070565
1995,8,9,-53.162582,-138.5,8.070437
1995,8,10,-53.162582,-137.5,8.070312
1995,8,11,-53.162582,-136.5,8.070181
1995,8,12,-53.162582,-135.5,8.070566
1995,8,13,-53.162582,-134.5,8.070792
1995,8,14,-53.162582,-133.5,8.071384
1995,8,15,-53.162582,-132.5,8.072001
1995,8,16,-53.162582,-131.5,8.072541
1995,8,17,-53.162582,-130.5,8.073137
1995,8,18,-53.162582,-129.5,8.073426
1995,8,19,-53.162582,-128.5,8.073329
1995,9,0,-52.558838,-147.5,8.070281
1995,9,1,-52.558838,-146.5,8.070631
1995,9,2,-52.558838,-145.5,8.0710945
1995,9,3,-52.558838,-144.5,8.071521
1995,9,4,-52.558838,-143.5,8.072015
1995,9,5,-52.558838,-142.5,8.072231
1995,9,6,-52.558838,-141.5,8.072492
1995,9,7,-52.558838,-140.5,8.072501
1995,9,8,-52.558838,-139.5,8.072458
1995,9,9,-52.558838,-138.5,8.072322
1995,9,10,-52.558838,-137.5,8.072209
1995,9,11,-52.558838,-136.5,8.072131
1995,9,12,-52.558838,-135.5,8.072335
1995,9,13,-52.558838,-134.5,8.072485
1995,9,14,-52.558838,-133.5,8.072909
1995,9,15,-52.558838,-132.5,8.073411
1995,9,16,-52.558838,-131.5,8.073791
1995,9,17,-52.558838,-130.5,8.074117
1995,9,18,-52.558838,-129.5,8.074202
1995,9,19,-52.558838,-128.5,8.07401
1995,10,0,-51.946674,-147.5,8.072157
1995,10,1,-51.946674,-146.5,8.072537
1995,10,2,-51.946674,-145.5,8.073012
1995,10,3,-51.946674,-144.5,8.073494
1995,10,4,-51.946674,-143.5,8.073955
1995,10,5,-51.946674,-142.5,8.074157
1995,10,6,-51.946674,-141.5,8.074321
1995,10,7,-51.946674,-140.5,8.074284
1995,10,8,-51.946674,-139.5,8.074239
1995,10,9,-51.946674,-138.5,8.074159
1995,10,10,-51.946674,-137.5,8.074037
1995,10,11,-51.946674,-136.5,8.07399
1995,10,12,-51.946674,-135.5,8.073989
1995,10,13,-51.946674,-134.5,8.074046
1995,10,14,-51.946674,-133.5,8.074292
1995,10,15,-51.946674,-132.5,8.074586
1995,10,16,-51.946674,-131.5,8.07479
1995,10,17,-51.946674,-130.5,8.074889
1995,10,18,-51.946674,-129.5,8.074891
1995,10,19,-51.946674,-128.5,8.074685
1995,11,0,-51.326035,-147.5,8.074324
1995,11,1,-51.326035,-146.5,8.074761
1995,11,2,-51.326035,-145.5,8.075217
1995,11,3,-51.326035,-144.5,8.075662
1995,11,4,-51.326035,-143.5,8.07595
1995,11,5,-51.326035,-142.5,8.076026
1995,11,6,-51.326035,-141.5,8.076217
1995,11,7,-51.326035,-140.5,8.076203
1995,11,8,-51.326035,-139.5,8.07614
1995,11,9,-51.326035,-138.5,8.075963
1995,11,10,-51.326035,-137.5,8.075715
1995,11,11,-51.326035,-136.5,8.0755625
1995,11,12,-51.326035,-135.5,8.075492
1995,11,13,-51.326035,-134.5,8.07545
1995,11,14,-51.326035,-133.5,8.075437
1995,11,15,-51.326035,-132.5,8.075537
1995,11,16,-51.326035,-131.5,8.075643
1995,11,17,-51.326035,-130.5,8.075611
1995,11,18,-51.326035,-129.5,8.075484
1995,11,19,-51.326035,-128.5,8.075265
1995,12,0,-50.696884,-147.5,8.076493
1995,12,1,-50.696884,-146.5,8.0768795
1995,12,2,-50.696884,-145.5,8.077153
1995,12,3,-50.696884,-144.5,8.077515
1995,12,4,-50.696884,-143.5,8.077712
1995,12,5,-50.696884,-142.5,8.077624
1995,12,6,-50.696884,-141.5,8.077738
1995,12,7,-50.696884,-140.5,8.077686
1995,12,8,-50.696884,-139.5,8.077593
1995,12,9,-50.696884,-138.5,8.077341
1995,12,10,-50.696884,-137.5,8.076856
1995,12,11,-50.696884,-136.5,8.076546
1995,12,12,-50.696884,-135.5,8.076356
1995,12,13,-50.696884,-134.5,8.076287
1995,12,14,-50.696884,-133.5,8.076243
1995,12,15,-50.696884,-132.5,8.076129
1995,12,16,-50.696884,-131.5,8.076176
1995,12,17,-50.696884,-130.5,8.075975
1995,12,18,-50.696884,-129.5,8.075757
1995,12,19,-50.696884,-128.5,8.075547
1995,13,0,-50.059177,-147.5,8.078786
1995,13,1,-50.059177,-146.5,8.079031
1995,13,2,-50.059177,-145.5,8.079126
1995,13,3,-50.059177,-144.5,8.079285
1995,13,4,-50.059177,-143.5,8.079318
1995,13,5,-50.059177,-142.5,8.079076
1995,13,6,-50.059177,-141.5,8.079113
1995,13,7,-50.059177,-140.5,8.078835
1995,13,8,-50.059177,-139.5,8.078565
1995,13,9,-50.059177,-138.5,8.078218
1995,13,10,-50.059177,-137.5,8.077616
1995,13,11,-50.059177,-136.5,8.077243
1995,13,12,-50.059177,-135.5,8.077029
1995,13,13,-50.059177,-134.5,8.076928
1995,13,14,-50.059177,-133.5,8.0769005
1995,13,15,-50.059177,-132.5,8.076749
1995,13,16,-50.059177,-131.5,8.076774
1995,13,17,-50.059177,-130.5,8.076613
1995,13,18,-50.059177,-129.5,8.076386
1995,13,19,-50.059177,-128.5,8.076105
1995,14,0,-49.41288,-147.5,8.08059
1995,14,1,-49.41288,-146.5,8.080709
1995,14,2,-49.41288,-145.5,8.080497
1995,14,3,-49.41288,-144.5,8.08042
1995,14,4,-49.41288,-143.5,8.080266
1995,14,5,-49.41288,-142.5,8.079928
1995,14,6,-49.41288,-141.5,8.07984
1995,14,7,-49.41288,-140.5,8.079404
1995,14,8,-49.41288,-139.5,8.07903
1995,14,9,-49.41288,-138.5,8.078522
1995,14,10,-49.41288,-137.5,8.077939
1995,14,11,-49.41288,-136.5,8.07759
1995,14,12,-49.41288,-135.5,8.077424
1995,14,13,-49.41288,-134.5,8.077342
1995,14,14,-49.41288,-133.5,8.0774
1995,14,15,-49.41288,-132.5,8.077302
1995,14,16,-49.41288,-131.5,8.07734
1995,14,17,-49.41288,-130.5,8.077111
1995,14,18,-49.41288,-129.5,8.076964
1995,14,19,-49.41288,-128.5,8.076766
1995,15,0,-48.757957,-147.5,8.082147
1995,15,1,-48.757957,-146.5,8.08203
1995,15,2,-48.757957,-145.5,8.081614
1995,15,3,-48.757957,-144.5,8.081422
1995,15,4,-48.757957,-143.5,8.081023
1995,15,5,-48.757957,-142.5,8.080528
1995,15,6,-48.757957,-141.5,8.080299
1995,15,7,-48.757957,-140.5,8.079817
1995,15,8,-48.757957,-139.5,8.079415
1995,15,9,-48.757957,-138.5,8.078919
1995,15,10,-48.757957,-137.5,8.078584
1995,15,11,-48.757957,-136.5,8.078279
1995,15,12,-48.757957,-135.5,8.078101
1995,15,13,-48.757957,-134.5,8.078033
1995,15,14,-48.757957,-133.5,8.078183
1995,15,15,-48.757957,-132.5,8.078113
1995,15,16,-48.757957,-131.5,8.078107
1995,15,17,-48.757957,-130.5,8.077958
1995,15,18,-48.757957,-129.5,8.077768
1995,15,19,-48.757957,-128.5,8.077641
1995,16,0,-48.094387,-147.5,8.083004
1995,16,1,-48.094387,-146.5,8.0827055
1995,16,2,-48.094387,-145.5,8.082244
1995,16,3,-48.094387,-144.5,8.082082
1995,16,4,-48.094387,-143.5,8.081388
1995,16,5,-48.094387,-142.5,8.080684
1995,16,6,-48.094387,-141.5,8.080345
