lat,lon,anomaly
0.0,262.0,0.56767726
0.0,266.0,0.55348384
0.0,270.0,0.5267992
0.0,274.0,0.4740529
0.0,278.0,0.4261438
0.0,282.0,0.4770565
0.0,286.0,
0.0,290.0,
0.0,294.0,
0.0,298.0,
0.0,302.0,
0.0,306.0,
0.0,310.0,0.71103823
0.0,314.0,0.7339809
0.0,318.0,0.74170756
0.0,322.0,0.786651
0.0,326.0,0.848078
0.0,330.0,0.9111115
0.0,334.0,0.95375
0.0,338.0,0.97832453
0.0,342.0,0.98167586
0.0,346.0,0.9792329
0.0,350.0,0.9673991
0.0,354.0,0.9462855
0.0,358.0,0.94696486
4.0,2.0,0.7963928
4.0,6.0,0.8995309
4.0,10.0,0.9694567
4.0,14.0,
4.0,18.0,
4.0,22.0,
4.0,26.0,
4.0,30.0,
4.0,34.0,
4.0,38.0,
4.0,42.0,
4.0,46.0,0.5853958
4.0,50.0,0.63138604
4.0,54.0,0.6649405
4.0,58.0,0.6753161
4.0,62.0,0.6657239
4.0,66.0,0.64232016
4.0,70.0,0.6240969
4.0,74.0,0.62440634
4.0,78.0,0.65385044
4.0,82.0,0.6705209
4.0,86.0,0.6847465
4.0,90.0,0.65671957
4.0,94.0,0.62393165
4.0,98.0,0.5725952
4.0,102.0,0.5619537
4.0,106.0,0.63780105
4.0,110.0,0.6002031
4.0,114.0,0.60876495
4.0,118.0,0.6393656
4.0,122.0,0.6372626
4.0,126.0,0.7070254
4.0,130.0,0.6973803
4.0,134.0,0.68944573
4.0,138.0,0.7060753
4.0,142.0,0.68965423
4.0,146.0,0.69133294
4.0,150.0,0.7104089
4.0,154.0,0.7364874
4.0,158.0,0.7458613
4.0,162.0,0.7185612
4.0,166.0,0.6883818
4.0,170.0,0.6822227
4.0,174.0,0.6865859
4.0,178.0,0.69869745
4.0,182.0,0.7040942
4.0,186.0,0.6996709
4.0,190.0,0.7052796
4.0,194.0,0.6970352
4.0,198.0,0.66554654
4.0,202.0,0.6325027
4.0,206.0,0.603129
4.0,210.0,0.5669255
4.0,214.0,0.54529977
4.0,218.0,0.5425341
4.0,222.0,0.52976763
4.0,226.0,0.5268477
4.0,230.0,0.5109415
4.0,234.0,0.52213156
4.0,238.0,0.5284568
4.0,242.0,0.5248598
4.0,246.0,0.5441295
4.0,250.0,0.57261944
4.0,254.0,0.5779482
4.0,258.0,0.5633192
4.0,262.0,0.5492077
4.0,266.0,0.55364656
4.0,270.0,0.55877316
4.0,274.0,0.49120677
4.0,278.0,0.4776113
4.0,282.0,0.5713737
4.0,286.0,
4.0,290.0,
4.0,294.0,
4.0,298.0,
4.0,302.0,
4.0,306.0,0.7220173
4.0,310.0,0.7201232
4.0,314.0,0.6950488
4.0,318.0,0.69519055
4.0,322.0,0.72451115
4.0,326.0,0.7586738
4.0,330.0,0.77725744
4.0,334.0,0.7964692
4.0,338.0,0.8172358
4.0,342.0,0.8135196
4.0,346.0,0.79664946
4.0,350.0,0.7651885
4.0,354.0,0.7572314
4.0,358.0,0.764973
8.0,2.0,
8.0,6.0,
8.0,10.0,
8.0,14.0,
8.0,18.0,
8.0,22.0,
8.0,26.0,
8.0,30.0,
8.0,34.0,
8.0,38.0,
8.0,42.0,
8.0,46.0,
8.0,50.0,0.5956197
8.0,54.0,0.62206185
8.0,58.0,0.6779988
8.0,62.0,0.7083837
8.0,66.0,0.709538
8.0,70.0,0.69068277
8.0,74.0,0.6582551
8.0,78.0,0.6527214
8.0,82.0,0.65101004
8.0,86.0,0.6810653
8.0,90.0,0.651055
8.0,94.0,0.6126025
8.0,98.0,0.5666322
8.0,102.0,0.56186235
8.0,106.0,0.61033285
8.0,110.0,0.5971774
8.0,114.0,0.570562
8.0,118.0,0.60870457
8.0,122.0,0.60272944
8.0,126.0,0.6508359
8.0,130.0,0.753917
8.0,134.0,0.69642615
8.0,138.0,0.658345
8.0,142.0,0.6550894
8.0,146.0,0.67762077
8.0,150.0,0.7037711
8.0,154.0,0.70867205
8.0,158.0,0.703195
8.0,162.0,0.6879792
8.0,166.0,0.68645227
8.0,170.0,0.7092384
8.0,174.0,0.7496165
8.0,178.0,0.7815536
8.0,182.0,0.79395545
8.0,186.0,0.79325247
8.0,190.0,0.7758366
8.0,194.0,0.752666
8.0,198.0,0.72712886
8.0,202.0,0.69270563
8.0,206.0,0.65061426
8.0,210.0,0.6089957
8.0,214.0,0.579836
8.0,218.0,0.55416656
8.0,222.0,0.54574037
8.0,226.0,0.54747057
8.0,230.0,0.5519793
8.0,234.0,0.55701506
8.0,238.0,0.57757735
8.0,242.0,0.6140791
8.0,246.0,0.648985
8.0,250.0,0.66048276
8.0,254.0,0.68042624
8.0,258.0,0.6928333
8.0,262.0,0.688915
8.0,266.0,0.6717998
8.0,270.0,0.6176952
8.0,274.0,0.5613168
8.0,278.0,0.5546825
8.0,282.0,0.60435146
8.0,286.0,
8.0,290.0,
8.0,294.0,
8.0,298.0,0.72524834
8.0,302.0,0.7201877
8.0,306.0,0.71748936
8.0,310.0,0.6921773
8.0,314.0,0.6779882
8.0,318.0,0.67502964
8.0,322.0,0.6680205
8.0,326.0,0.6658026
8.0,330.0,0.6580894
8.0,334.0,0.6426214
8.0,338.0,0.6447488
8.0,342.0,0.6441159
8.0,346.0,0.59261423
8.0,350.0,0.6198311
8.0,354.0,
8.0,358.0,
12.0,2.0,
12.0,6.0,
12.0,10.0,
12.0,14.0,
12.0,18.0,
12.0,22.0,
12.0,26.0,
12.0,30.0,
12.0,34.0,
12.0,38.0,
12.0,42.0,0.66428757
12.0,46.0,0.66567445
12.0,50.0,0.66172343
12.0,54.0,0.6348721
12.0,58.0,0.6922847
12.0,62.0,0.75343144
12.0,66.0,0.7584926
12.0,70.0,0.7058853
12.0,74.0,0.63115025
12.0,78.0,
12.0,82.0,0.6660086
12.0,86.0,0.6852133
12.0,90.0,0.6545445
12.0,94.0,0.6050978
12.0,98.0,0.5547302
12.0,102.0,0.5266181
12.0,106.0,0.5528183
12.0,110.0,0.5755983
12.0,114.0,0.6061237
12.0,118.0,0.61857355
12.0,122.0,0.5865664
12.0,126.0,0.6484635
12.0,130.0,0.67699504
12.0,134.0,0.6600609
12.0,138.0,0.6674622
12.0,142.0,0.6779039
12.0,146.0,0.7063463
12.0,150.0,0.7407291
12.0,154.0,0.7586471
12.0,158.0,0.7722806
12.0,162.0,0.79052913
12.0,166.0,0.81775594
12.0,170.0,0.8447019
12.0,174.0,0.8643478
12.0,178.0,0.8745884
12.0,182.0,0.8741938
12.0,186.0,0.8628634
12.0,190.0,0.8354881
12.0,194.0,0.80124116
12.0,198.0,0.7725204
12.0,202.0,0.73429
12.0,206.0,0.6891887
12.0,210.0,0.64890075
12.0,214.0,0.6151904
12.0,218.0,0.59845877
12.0,222.0,0.59761095
12.0,226.0,0.61279154
12.0,230.0,0.6358762
12.0,234.0,0.6693634
12.0,238.0,0.68926287
12.0,242.0,0.71355
12.0,246.0,0.7368547
12.0,250.0,0.75256526
12.0,254.0,0.7601254
12.0,258.0,0.7544148
12.0,262.0,0.73598635
12.0,266.0,0.7247819
12.0,270.0,0.63577235
12.0,274.0,0.5159237
12.0,278.0,0.6517346
12.0,282.0,0.6425675
12.0,286.0,0.6452812
12.0,290.0,0.68730205
12.0,294.0,0.6908674
12.0,298.0,0.70838064
12.0,302.0,0.7019906
12.0,306.0,0.679358
12.0,310.0,0.654091
12.0,314.0,0.64282537
12.0,318.0,0.6346781
12.0,322.0,0.6297269
12.0,326.0,0.6299784
12.0,330.0,0.62341046
12.0,334.0,0.6189656
12.0,338.0,0.6085141
12.0,342.0,0.5591018
12.0,346.0,0.53401184
12.0,350.0,
12.0,354.0,
12.0,358.0,
16.0,2.0,
16.0,6.0,
16.0,10.0,
16.0,14.0,
16.0,18.0,
16.0,22.0,
16.0,26.0,
16.0,30.0,
16.0,34.0,
16.0,38.0,0.5272989
16.0,42.0,0.5717161
16.0,46.0,
16.0,50.0,0.64433223
16.0,54.0,0.6621194
16.0,58.0,0.6885158
16.0,62.0,0.74850523
16.0,66.0,0.7569468
16.0,70.0,0.6770787
16.0,74.0,0.59319264
16.0,78.0,
16.0,82.0,0.64124924
16.0,86.0,0.6595216
16.0,90.0,0.6444545
16.0,94.0,0.56920856
16.0,98.0,0.5128484
16.0,102.0,
16.0,106.0,0.2625707
16.0,110.0,0.4750707
16.0,114.0,0.5883857
16.0,118.0,0.6220584
16.0,122.0,0.62298656
16.0,126.0,0.6684103
16.0,130.0,0.69531214
16.0,134.0,0.70606804
16.0,138.0,0.7118801
16.0,142.0,0.70948386
16.0,146.0,0.7230401
16.0,150.0,0.74802315
16.0,154.0,0.7763244
16.0,158.0,0.80369616
16.0,162.0,0.8342389
16.0,166.0,0.85558164
16.0,170.0,0.8742868
16.0,174.0,0.8972752
16.0,178.0,0.9119626
16.0,182.0,0.9245378
16.0,186.0,0.92185676
16.0,190.0,0.9026873
16.0,194.0,0.8828429
16.0,198.0,0.85838604
16.0,202.0,0.82423866
16.0,206.0,0.7844746
16.0,210.0,0.74746287
16.0,214.0,0.70967853
16.0,218.0,0.6804055
16.0,222.0,0.65470433
16.0,226.0,0.6330476
16.0,230.0,0.628343
16.0,234.0,0.661106
16.0,238.0,0.7223728
16.0,242.0,0.7458558
16.0,246.0,0.7518629
16.0,250.0,0.77995276
16.0,254.0,0.8299488
16.0,258.0,0.80924135
16.0,262.0,0.7276075
16.0,266.0,0.70722824
16.0,270.0,
16.0,274.0,0.72553897
16.0,278.0,0.7177987
16.0,282.0,0.711483
16.0,286.0,0.7150998
16.0,290.0,0.70985126
16.0,294.0,0.70526886
16.0,298.0,0.6894288
16.0,302.0,0.65953326
16.0,306.0,0.6280569
16.0,310.0,0.59944
16.0,314.0,0.5813751
16.0,318.0,0.5624684
16.0,322.0,0.5470952
16.0,326.0,0.5390233
16.0,330.0,0.53047025
16.0,334.0,0.52331793
16.0,338.0,0.5205473
16.0,342.0,0.49911103
16.0,346.0,
16.0,350.0,
16.0,354.0,
16.0,358.0,
20.0,2.0,
20.0,6.0,
20.0,10.0,
20.0,14.0,
20.0,18.0,
20.0,22.0,
20.0,26.0,
20.0,30.0,
20.0,34.0,
20.0,38.0,0.520291
20.0,42.0,0.5217705
20.0,46.0,
20.0,50.0,
20.0,54.0,
20.0,58.0,0.734499
20.0,62.0,0.75942445
20.0,66.0,0.7930186
20.0,70.0,0.71453655
20.0,74.0,0.6142483
20.0,78.0,
20.0,82.0,
20.0,86.0,0.6375088
20.0,90.0,0.6182599
20.0,94.0,0.5262764
20.0,98.0,
20.0,102.0,
20.0,106.0,0.20417328
20.0,110.0,0.26918373
20.0,114.0,0.5273657
20.0,118.0,0.6226065
20.0,122.0,0.6179408
20.0,126.0,0.626631
20.0,130.0,0.66214514
20.0,134.0,0.6902927
20.0,138.0,0.7005323
20.0,142.0,0.6995567
20.0,146.0,0.6961553
20.0,150.0,0.680652
20.0,154.0,0.6663457
20.0,158.0,0.6627046
20.0,162.0,0.6935543
20.0,166.0,0.731563
20.0,170.0,0.75820935
20.0,174.0,0.7898004
20.0,178.0,0.8285034
20.0,182.0,0.87596536
20.0,186.0,0.9156394
20.0,190.0,0.9390278
20.0,194.0,0.9367199
20.0,198.0,0.92032826
20.0,202.0,0.8738686
20.0,206.0,0.8291316
20.0,210.0,0.81436324
20.0,214.0,0.7918073
20.0,218.0,0.7800051
20.0,222.0,0.7699809
20.0,226.0,0.73065114
20.0,230.0,0.70497966
20.0,234.0,0.6862773
20.0,238.0,0.66318405
20.0,242.0,0.65053165
20.0,246.0,0.6168525
20.0,250.0,0.65953887
20.0,254.0,0.7211147
20.0,258.0,
20.0,262.0,0.585248
20.0,266.0,0.6406711
20.0,270.0,0.6757142
20.0,274.0,0.7389251
20.0,278.0,0.7342049
20.0,282.0,0.7036475
20.0,286.0,0.6451654
20.0,290.0,0.62442625
20.0,294.0,0.64731085
20.0,298.0,0.6465517
20.0,302.0,0.61999774
20.0,306.0,0.5937265
20.0,310.0,0.56472147
20.0,314.0,0.5332825
20.0,318.0,0.4958135
20.0,322.0,0.46222603
20.0,326.0,0.4365393
20.0,330.0,0.41159117
20.0,334.0,0.39340448
20.0,338.0,0.3850143
20.0,342.0,0.38327852
20.0,346.0,
20.0,350.0,
20.0,354.0,
20.0,358.0,
24.0,2.0,
24.0,6.0,
24.0,10.0,
24.0,14.0,
24.0,18.0,
24.0,22.0,
24.0,26.0,
24.0,30.0,
24.0,34.0,0.4754882
24.0,38.0,0.5079278
24.0,42.0,
24.0,46.0,
24.0,50.0,
24.0,54.0,0.86116856
24.0,58.0,0.92215824
24.0,62.0,0.8194855
24.0,66.0,0.8028816
24.0,70.0,0.7888384
24.0,74.0,
24.0,78.0,
24.0,82.0,
24.0,86.0,
24.0,90.0,
24.0,94.0,
24.0,98.0,
24.0,102.0,
24.0,106.0,
24.0,110.0,
24.0,114.0,0.43282256
24.0,118.0,0.48565745
24.0,122.0,0.5497227
24.0,126.0,0.5505018
24.0,130.0,0.5177772
24.0,134.0,0.5605165
24.0,138.0,0.60842013
24.0,142.0,0.6430993
24.0,146.0,0.63676167
24.0,150.0,0.6113616
24.0,154.0,0.60340476
24.0,158.0,0.60285354
24.0,162.0,0.6141416
24.0,166.0,0.63803077
24.0,170.0,0.65714014
24.0,174.0,0.6766194
24.0,178.0,0.7178167
24.0,182.0,0.7821485
24.0,186.0,0.86202943
24.0,190.0,0.91015506
24.0,194.0,0.9149493
24.0,198.0,0.8967184
24.0,202.0,0.8745644
24.0,206.0,0.85099924
24.0,210.0,0.8360609
24.0,214.0,0.8280451
24.0,218.0,0.81020033
24.0,222.0,0.7886114
24.0,226.0,0.7667092
24.0,230.0,0.7267482
24.0,234.0,0.6822581
24.0,238.0,0.61219716
24.0,242.0,0.5833404
24.0,246.0,0.4863031
24.0,250.0,0.5954332
24.0,254.0,0.6341961
24.0,258.0,
24.0,262.0,0.5758171
24.0,266.0,0.6423265
24.0,270.0,0.6724762
24.0,274.0,0.7192966
24.0,278.0,0.720119
24.0,282.0,0.6810792
24.0,286.0,0.62504745
24.0,290.0,0.58940303
24.0,294.0,0.582672
24.0,298.0,0.5853913
24.0,302.0,0.5882689
24.0,306.0,0.5893799
24.0,310.0,0.5837339
24.0,314.0,0.5562916
24.0,318.0,0.5186837
24.0,322.0,0.46649253
24.0,326.0,0.4088744
24.0,330.0,0.3494234
24.0,334.0,0.30390477
24.0,338.0,0.29152834
24.0,342.0,0.30068934
24.0,346.0,0.25456873
24.0,350.0,
24.0,354.0,
24.0,358.0,
28.0,2.0,
28.0,6.0,
28.0,10.0,
28.0,14.0,
28.0,18.0,
28.0,22.0,
28.0,26.0,
28.0,30.0,
28.0,34.0,0.47418976
28.0,38.0,
28.0,42.0,
28.0,46.0,
28.0,50.0,0.8785984
28.0,54.0,0.8575775
28.0,58.0,0.9118748
28.0,62.0,
28.0,66.0,
28.0,70.0,
28.0,74.0,
28.0,78.0,
28.0,82.0,
28.0,86.0,
28.0,90.0,
28.0,94.0,
28.0,98.0,
28.0,102.0,
28.0,106.0,
28.0,110.0,
28.0,114.0,
28.0,118.0,
28.0,122.0,0.50030863
28.0,126.0,0.51263654
28.0,130.0,0.4447912
28.0,134.0,0.40975177
28.0,138.0,0.45218682
28.0,142.0,0.5029415
28.0,146.0,0.5396503
28.0,150.0,0.54889536
28.0,154.0,0.5590699
28.0,158.0,0.56641626
28.0,162.0,0.5786977
28.0,166.0,0.58803046
28.0,170.0,0.59420085
28.0,174.0,0.58654344
28.0,178.0,0.5885204
28.0,182.0,0.65004396
28.0,186.0,0.74184597
28.0,190.0,0.80584705
28.0,194.0,0.8460076
28.0,198.0,0.8703563
28.0,202.0,0.89351916
28.0,206.0,0.9034927
28.0,210.0,0.8949213
28.0,214.0,0.868646
28.0,218.0,0.82874525
28.0,222.0,0.76178753
28.0,226.0,0.71894693
28.0,230.0,0.6986294
28.0,234.0,0.6542171
28.0,238.0,0.61886823
28.0,242.0,0.61372185
28.0,246.0,0.5701122
28.0,250.0,0.6256097
28.0,254.0,
28.0,258.0,
28.0,262.0,0.5228462
28.0,266.0,0.56330603
28.0,270.0,0.6277739
28.0,274.0,0.5916301
28.0,278.0,0.60048294
28.0,282.0,0.66131663
28.0,286.0,0.57888246
28.0,290.0,0.54966855
28.0,294.0,0.5514163
28.0,298.0,0.556607
28.0,302.0,0.556566
28.0,306.0,0.5718026
28.0,310.0,0.59227645
28.0,314.0,0.59626603
28.0,318.0,0.57661235
28.0,322.0,0.54452515
28.0,326.0,0.5139719
28.0,330.0,0.4490459
28.0,334.0,0.3741747
28.0,338.0,0.3150215
28.0,342.0,0.2756195
28.0,346.0,0.20808044
28.0,350.0,0.20444298
28.0,354.0,
28.0,358.0,
32.0,2.0,
32.0,6.0,
32.0,10.0,0.7220459
32.0,14.0,0.6962325
32.0,18.0,0.622886
32.0,22.0,0.5624298
32.0,26.0,0.5336827
32.0,30.0,0.50049627
32.0,34.0,0.4306484
32.0,38.0,
32.0,42.0,
32.0,46.0,
32.0,50.0,
32.0,54.0,
32.0,58.0,
32.0,62.0,
32.0,66.0,
32.0,70.0,
32.0,74.0,
32.0,78.0,
32.0,82.0,
32.0,86.0,
32.0,90.0,
32.0,94.0,
32.0,98.0,
32.0,102.0,
32.0,106.0,
32.0,110.0,
32.0,114.0,
32.0,118.0,
32.0,122.0,0.39892426
32.0,126.0,0.45192146
32.0,130.0,0.4255816
32.0,134.0,0.37604576
32.0,138.0,0.36563313
32.0,142.0,0.3890015
32.0,146.0,0.40547705
32.0,150.0,0.3991586
32.0,154.0,0.41416156
32.0,158.0,0.43015444
32.0,162.0,0.44026804
32.0,166.0,0.4697503
32.0,170.0,0.48443055
32.0,174.0,0.5136368
32.0,178.0,0.52747273
32.0,182.0,0.5429568
32.0,186.0,0.600109
32.0,190.0,0.6757008
32.0,194.0,0.7248323
32.0,198.0,0.76171017
32.0,202.0,0.79525423
32.0,206.0,0.83796453
32.0,210.0,0.8728032
32.0,214.0,0.8785869
32.0,218.0,0.8407023
32.0,222.0,0.78459656
32.0,226.0,0.7424319
32.0,230.0,0.6961092
32.0,234.0,0.6347444
32.0,238.0,0.61972344
32.0,242.0,0.631124
32.0,246.0,
32.0,250.0,
32.0,254.0,
32.0,258.0,
32.0,262.0,
32.0,266.0,
32.0,270.0,
32.0,274.0,
32.0,278.0,0.58781815
32.0,282.0,0.5935308
32.0,286.0,0.52283597
32.0,290.0,0.46270335
32.0,294.0,0.4950447
32.0,298.0,0.52404463
32.0,302.0,0.55136883
32.0,306.0,0.58130157
32.0,310.0,0.58231986
32.0,314.0,0.58323205
32.0,318.0,0.5662123
32.0,322.0,0.5425842
32.0,326.0,0.5523648
32.0,330.0,0.53680956
32.0,334.0,0.50329614
32.0,338.0,0.47763062
32.0,342.0,0.43386793
32.0,346.0,0.33920765
32.0,350.0,0.2720186
32.0,354.0,
32.0,358.0,
36.0,2.0,0.73937386
36.0,6.0,0.75668335
36.0,10.0,0.71560264
36.0,14.0,0.6951075
36.0,18.0,0.63275826
36.0,22.0,0.52941066
36.0,26.0,0.46546695
36.0,30.0,0.46342036
36.0,34.0,0.38121065
36.0,38.0,
36.0,42.0,
36.0,46.0,
36.0,50.0,
36.0,54.0,
36.0,58.0,
36.0,62.0,
36.0,66.0,
36.0,70.0,
36.0,74.0,
36.0,78.0,
36.0,82.0,
36.0,86.0,
36.0,90.0,
36.0,94.0,
36.0,98.0,
36.0,102.0,
36.0,106.0,
36.0,110.0,
36.0,114.0,
36.0,118.0,
36.0,122.0,0.34701106
36.0,126.0,0.39958984
36.0,130.0,0.40283793
36.0,134.0,0.34357643
36.0,138.0,0.3440064
36.0,142.0,0.34843567
36.0,146.0,0.3452258
36.0,150.0,0.32322478
36.0,154.0,0.2963736
36.0,158.0,0.30598378
36.0,162.0,0.3256048
36.0,166.0,0.35274422
36.0,170.0,0.39472532
36.0,174.0,0.4470601
36.0,178.0,0.48005497
36.0,182.0,0.49075174
36.0,186.0,0.5349091
36.0,190.0,0.6065794
36.0,194.0,0.65102744
36.0,198.0,0.6698282
36.0,202.0,0.6770036
36.0,206.0,0.6933211
36.0,210.0,0.7060151
36.0,214.0,0.7041209
36.0,218.0,0.65880895
36.0,222.0,0.6552962
36.0,226.0,0.7037499
36.0,230.0,0.67780626
36.0,234.0,0.6097039
36.0,238.0,0.6209225
36.0,242.0,
36.0,246.0,
36.0,250.0,
36.0,254.0,
36.0,258.0,
36.0,262.0,
36.0,266.0,
36.0,270.0,
36.0,274.0,
36.0,278.0,
36.0,282.0,0.43283844
36.0,286.0,0.44759023
36.0,290.0,0.44797277
36.0,294.0,0.41429913
36.0,298.0,0.41730106
36.0,302.0,0.46099114
36.0,306.0,0.5312544
36.0,310.0,0.567847
36.0,314.0,0.5613086
36.0,318.0,0.5576191
36.0,322.0,0.55118096
36.0,326.0,0.51416683
36.0,330.0,0.5028448
36.0,334.0,0.5027524
36.0,338.0,0.5268986
36.0,342.0,0.54754674
36.0,346.0,0.5249603
36.0,350.0,0.47178015
36.0,354.0,0.41218928
36.0,358.0,0.59698343
40.0,2.0,0.7455121
40.0,6.0,0.69773364
40.0,10.0,0.70672387
40.0,14.0,0.726106
40.0,18.0,0.6850033
40.0,22.0,0.49000454
40.0,26.0,0.4084985
40.0,30.0,0.47232246
40.0,34.0,
40.0,38.0,0.47141314
40.0,42.0,0.49147034
40.0,46.0,
40.0,50.0,
40.0,54.0,
40.0,58.0,
40.0,62.0,
40.0,66.0,
40.0,70.0,
40.0,74.0,
40.0,78.0,
40.0,82.0,
40.0,86.0,
40.0,90.0,
40.0,94.0,
40.0,98.0,
40.0,102.0,
40.0,106.0,
40.0,110.0,
40.0,114.0,
40.0,118.0,0.53102845
40.0,122.0,0.51314306
40.0,126.0,0.5967763
40.0,130.0,0.5797066
40.0,134.0,0.4753235
40.0,138.0,0.37886006
40.0,142.0,0.3645529
40.0,146.0,0.2621345
40.0,150.0,0.21045285
40.0,154.0,0.22238016
40.0,158.0,0.2562117
40.0,162.0,0.28649527
40.0,166.0,0.34187204
40.0,170.0,0.38088965
40.0,174.0,0.40643078
40.0,178.0,0.431265
40.0,182.0,0.4430771
40.0,186.0,0.4647258
40.0,190.0,0.49666983
40.0,194.0,0.5396246
40.0,198.0,0.5624823
40.0,202.0,0.53886575
40.0,206.0,0.5117245
40.0,210.0,0.49355292
40.0,214.0,0.46164924
40.0,218.0,0.4041556
40.0,222.0,0.43904442
40.0,226.0,0.5820269
40.0,230.0,0.63965404
40.0,234.0,0.5855463
40.0,238.0,0.59562016
40.0,242.0,
40.0,246.0,
40.0,250.0,
40.0,254.0,
40.0,258.0,
40.0,262.0,
40.0,266.0,
40.0,270.0,
40.0,274.0,
40.0,278.0,
40.0,282.0,
40.0,286.0,0.33467364
40.0,290.0,0.1981417
40.0,294.0,-0.07482946
40.0,298.0,-0.13445055
40.0,302.0,-0.07022011
40.0,306.0,0.06718469
40.0,310.0,0.18045163
40.0,314.0,0.17203653
40.0,318.0,0.064302206
40.0,322.0,0.18932366
40.0,326.0,0.49610674
40.0,330.0,0.5125363
40.0,334.0,0.4664793
40.0,338.0,0.4346937
40.0,342.0,0.4787737
40.0,346.0,0.5802059
40.0,350.0,0.6391201
40.0,354.0,
40.0,358.0,
44.0,2.0,0.6715107
44.0,6.0,0.66297036
44.0,10.0,0.68457574
44.0,14.0,0.8063825
44.0,18.0,0.7843189
44.0,22.0,
44.0,26.0,
44.0,30.0,0.5238349
44.0,34.0,0.4902572
44.0,38.0,0.475521
44.0,42.0,0.49874878
44.0,46.0,
44.0,50.0,
44.0,54.0,
44.0,58.0,
44.0,62.0,
44.0,66.0,
44.0,70.0,
44.0,74.0,
44.0,78.0,
44.0,82.0,
44.0,86.0,
44.0,90.0,
44.0,94.0,
44.0,98.0,
44.0,102.0,
44.0,106.0,
44.0,110.0,
44.0,114.0,
44.0,118.0,
44.0,122.0,
44.0,126.0,
44.0,130.0,0.72265244
44.0,134.0,0.5700499
44.0,138.0,0.41102538
44.0,142.0,0.37102956
44.0,146.0,0.45968094
44.0,150.0,0.58134615
44.0,154.0,0.6018122
44.0,158.0,0.5800245
44.0,162.0,0.61798143
44.0,166.0,0.649579
44.0,170.0,0.6861021
44.0,174.0,0.69097674
44.0,178.0,0.69016343
44.0,182.0,0.67516696
44.0,186.0,0.62969625
44.0,190.0,0.5448265
44.0,194.0,0.49870276
44.0,198.0,0.45963663
44.0,202.0,0.39810997
44.0,206.0,0.3429199
44.0,210.0,0.28848606
44.0,214.0,0.23577017
44.0,218.0,0.19860226
44.0,222.0,0.26415676
44.0,226.0,0.4356721
44.0,230.0,0.5765414
44.0,234.0,0.5996335
44.0,238.0,
44.0,242.0,
44.0,246.0,
44.0,250.0,
44.0,254.0,
44.0,258.0,
44.0,262.0,
44.0,266.0,
44.0,270.0,
44.0,274.0,
44.0,278.0,
44.0,282.0,
44.0,286.0,
44.0,290.0,0.03402748
44.0,294.0,-0.31500116
44.0,298.0,-1.3535297
44.0,302.0,-1.6633395
44.0,306.0,-0.9042551
44.0,310.0,-0.9304966
44.0,314.0,-1.071975
44.0,318.0,-0.85262614
44.0,322.0,-0.095449746
44.0,326.0,0.6596731
44.0,330.0,0.877959
44.0,334.0,0.73489773
44.0,338.0,0.5858202
44.0,342.0,0.47612643
44.0,346.0,0.51180696
44.0,350.0,0.5970178
44.0,354.0,0.66372913
44.0,358.0,0.7481551
48.0,2.0,
48.0,6.0,
48.0,10.0,
48.0,14.0,
48.0,18.0,
48.0,22.0,
48.0,26.0,
48.0,30.0,
48.0,34.0,
48.0,38.0,
48.0,42.0,
48.0,46.0,
48.0,50.0,
48.0,54.0,
48.0,58.0,
48.0,62.0,
48.0,66.0,
48.0,70.0,
48.0,74.0,
48.0,78.0,
48.0,82.0,
48.0,86.0,
48.0,90.0,
48.0,94.0,
48.0,98.0,
48.0,102.0,
48.0,106.0,
48.0,110.0,
48.0,114.0,
48.0,118.0,
48.0,122.0,
48.0,126.0,
48.0,130.0,
48.0,134.0,
48.0,138.0,0.37099552
48.0,142.0,0.3603335
48.0,146.0,0.8782624
48.0,150.0,1.0760348
48.0,154.0,1.0669472
48.0,158.0,1.0138848
48.0,162.0,0.9898136
48.0,166.0,1.0490373
48.0,170.0,1.0831175
48.0,174.0,1.0407449
48.0,178.0,0.9684964
48.0,182.0,0.8906926
48.0,186.0,0.7979818
48.0,190.0,0.6723182
48.0,194.0,0.5832027
48.0,198.0,0.517283
48.0,202.0,0.4203651
48.0,206.0,0.33109295
48.0,210.0,0.257917
48.0,214.0,0.19075215
48.0,218.0,0.18211156
48.0,222.0,0.27854508
48.0,226.0,0.44984835
48.0,230.0,0.55536413
48.0,234.0,0.58105356
48.0,238.0,0.6033821
48.0,242.0,
48.0,246.0,
48.0,250.0,
48.0,254.0,
48.0,258.0,
48.0,262.0,
48.0,266.0,
48.0,270.0,
48.0,274.0,
48.0,278.0,
48.0,282.0,
48.0,286.0,
48.0,290.0,
48.0,294.0,0.40962523
48.0,298.0,0.25527573
48.0,302.0,-0.15786046
48.0,306.0,0.57174623
48.0,310.0,0.87164724
48.0,314.0,0.8193872
48.0,318.0,0.4975203
48.0,322.0,0.5293435
48.0,326.0,0.9412261
48.0,330.0,1.1806015
48.0,334.0,1.304258
48.0,338.0,1.2986681
48.0,342.0,0.88544166
48.0,346.0,0.5491977
48.0,350.0,0.5258021
48.0,354.0,0.629942
48.0,358.0,0.7906697
52.0,2.0,1.0547591
52.0,6.0,1.1081889
52.0,10.0,
52.0,14.0,
52.0,18.0,
52.0,22.0,
52.0,26.0,
52.0,30.0,
52.0,34.0,
52.0,38.0,
52.0,42.0,
52.0,46.0,
52.0,50.0,
52.0,54.0,
52.0,58.0,
52.0,62.0,
52.0,66.0,
